,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[126],-6.36376,0.00303702,0.194211,0.190633,-6.71928,-6.34456,-6.07591,4071.19,3423.93,0.999824
log_lik[127],-5.91965,0.00099433,0.0636436,0.0608459,-6.03094,-5.913,-5.82857,4355.54,3157.14,1.00069
log_lik[128],-6.09357,0.000963427,0.0554748,0.0441518,-6.19451,-6.0854,-6.0197,3514.64,3442.39,1.00058
log_lik[129],-5.06908,0.000726402,0.0457937,0.0422467,-5.14834,-5.06503,-5.00237,4169.57,3084.3,1.00024
log_lik[130],-5.71223,0.000631744,0.0398431,0.0375765,-5.77998,-5.70988,-5.65038,4106.24,2847.13,1.00104
log_lik[131],-6.25301,0.00435165,0.280564,0.274214,-6.74252,-6.23521,-5.82551,4225.87,3604.26,1.00145
log_lik[132],-6.06369,0.00157991,0.0973157,0.0798751,-6.25098,-6.04411,-5.94329,3891.94,3431.63,1.00008
log_lik[133],-6.0703,0.00278681,0.179788,0.174443,-6.39152,-6.04662,-5.80995,4284.91,3467.81,0.999631
log_lik[134],-5.00832,0.00340962,0.207819,0.137089,-5.41565,-4.94209,-4.8085,4394.42,3234.32,1.00098
log_lik[135],-6.08118,0.00540964,0.34607,0.330998,-6.70863,-6.03597,-5.59595,4160.94,3489.05,1.00107
log_lik[136],-6.01126,0.00116667,0.0664453,0.0504899,-6.1389,-5.99889,-5.92971,3465.08,3088.15,1.00104
log_lik[137],-5.31773,0.00257343,0.169128,0.168764,-5.62026,-5.30534,-5.06297,4424.25,3213.67,0.999756
log_lik[138],-5.55435,0.00149594,0.0938054,0.0749751,-5.73726,-5.53424,-5.44008,4291.29,3290.09,1.00106
log_lik[139],-4.62668,0.00134542,0.0870304,0.0801049,-4.79037,-4.61201,-4.51485,4296.31,3368.39,0.999481
log_lik[140],-6.80219,0.00311287,0.195791,0.190447,-7.15782,-6.78126,-6.5172,3945.2,3462.43,1.00039
log_lik[141],-5.54124,0.00132229,0.0888693,0.0808981,-5.70544,-5.52789,-5.42057,4709.29,3318.6,0.999784
